12-09-2023,12:47:30
Wavenumber(cm-1),Intensity
 935 , 2656.31 
 936 , 2664.13 
 937 , 2662 
 938 , 2654.71 
 939 , 2652.39 
 940 , 2656 
 941 , 2659.17 
 942 , 2659.82 
 943 , 2661.84 
 944 , 2667.64 
 945 , 2675.79 
 946 , 2685.03 
 947 , 2695.89 
 948 , 2708.94 
 949 , 2723.78 
 950 , 2739.63 
 951 , 2753.82 
 952 , 2762.61 
 953 , 2767.35 
 954 , 2774.38 
 955 , 2785.82 
 956 , 2796.69 
 957 , 2802.08 
 958 , 2799.32 
 959 , 2787.05 
 960 , 2767.03 
 961 , 2741.85 
 962 , 2714.66 
 963 , 2688.79 
 964 , 2667.78 
 965 , 2655.35 
 966 , 2650.28 
 967 , 2645.82 
 968 , 2638.65 
 969 , 2632.03 
 970 , 2628.49 
 971 , 2626.55 
 972 , 2624.7 
 973 , 2624.59 
 974 , 2628.15 
 975 , 2633.76 
 976 , 2638.66 
 977 , 2643.03 
 978 , 2648.68 
 979 , 2655.59 
 980 , 2661.96 
 981 , 2667.04 
 982 , 2671.58 
 983 , 2676.43 
 984 , 2682.6 
 985 , 2690.9 
 986 , 2701.04 
 987 , 2711.88 
 988 , 2719.11 
 989 , 2717.41 
 990 , 2708.13 
 991 , 2697.2 
 992 , 2688.66 
 993 , 2684.52 
 994 , 2686.14 
 995 , 2693.67 
 996 , 2705.53 
 997 , 2716.35 
 998 , 2721.48 
 999 , 2721.23 
 1000 , 2717.34 
 1001 , 2712.41 
 1002 , 2709.03 
 1003 , 2707.62 
 1004 , 2707.42 
 1005 , 2706.46 
 1006 , 2701.27 
 1007 , 2691.37 
 1008 , 2681.38 
 1009 , 2675 
 1010 , 2672.12 
 1011 , 2671.71 
 1012 , 2672.38 
 1013 , 2672.99 
 1014 , 2672.35 
 1015 , 2668.93 
 1016 , 2661.88 
 1017 , 2651.35 
 1018 , 2640.81 
 1019 , 2635.89 
 1020 , 2637.84 
 1021 , 2642.78 
 1022 , 2650.26 
 1023 , 2666.42 
 1024 , 2692.41 
 1025 , 2713.71 
 1026 , 2717.86 
 1027 , 2712.75 
 1028 , 2709.67 
 1029 , 2706.15 
 1030 , 2695.56 
 1031 , 2684.64 
 1032 , 2687.29 
 1033 , 2703.1 
 1034 , 2719.33 
 1035 , 2731.71 
 1036 , 2746.7 
 1037 , 2765.91 
 1038 , 2781.46 
 1039 , 2788.02 
 1040 , 2789.12 
 1041 , 2788.1 
 1042 , 2782.56 
 1043 , 2769.74 
 1044 , 2753.26 
 1045 , 2738.76 
 1046 , 2728.08 
 1047 , 2720.99 
 1048 , 2715.6 
 1049 , 2708.17 
 1050 , 2698.52 
 1051 , 2691.55 
 1052 , 2689.83 
 1053 , 2690.56 
 1054 , 2691.03 
 1055 , 2690.69 
 1056 , 2689.12 
 1057 , 2684.7 
 1058 , 2676.08 
 1059 , 2664.5 
 1060 , 2652.03 
 1061 , 2641.02 
 1062 , 2634.2 
 1063 , 2631.85 
 1064 , 2631.78 
 1065 , 2632.57 
 1066 , 2634.25 
 1067 , 2636.25 
 1068 , 2636.05 
 1069 , 2632.08 
 1070 , 2626.38 
 1071 , 2621.74 
 1072 , 2620.55 
 1073 , 2624.35 
 1074 , 2632.07 
 1075 , 2641.94 
 1076 , 2652.33 
 1077 , 2661.34 
 1078 , 2666.72 
 1079 , 2666.42 
 1080 , 2663.19 
 1081 , 2664.31 
 1082 , 2672.18 
 1083 , 2682.22 
 1084 , 2691.59 
 1085 , 2701.79 
 1086 , 2713.71 
 1087 , 2725.48 
 1088 , 2735.33 
 1089 , 2743.11 
 1090 , 2748.89 
 1091 , 2753.04 
 1092 , 2756.25 
 1093 , 2758.41 
 1094 , 2758.7 
 1095 , 2757.29 
 1096 , 2755.41 
 1097 , 2753.59 
 1098 , 2751.26 
 1099 , 2747.95 
 1100 , 2743.76 
 1101 , 2739.21 
 1102 , 2735.07 
 1103 , 2731.49 
 1104 , 2727.33 
 1105 , 2721.64 
 1106 , 2714.72 
 1107 , 2707.65 
 1108 , 2704.9 
 1109 , 2711.41 
 1110 , 2724.9 
 1111 , 2739.68 
 1112 , 2752.89 
 1113 , 2763.61 
 1114 , 2770.65 
 1115 , 2772.85 
 1116 , 2770.64 
 1117 , 2766.15 
 1118 , 2761.15 
 1119 , 2757.02 
 1120 , 2754.41 
 1121 , 2751.89 
 1122 , 2748.37 
 1123 , 2745.29 
 1124 , 2744.29 
 1125 , 2745 
 1126 , 2746.49 
 1127 , 2748.21 
 1128 , 2749.74 
 1129 , 2750.16 
 1130 , 2748.34 
 1131 , 2743.9 
 1132 , 2737.06 
 1133 , 2730.88 
 1134 , 2731.09 
 1135 , 2738.7 
 1136 , 2748.5 
 1137 , 2757.54 
 1138 , 2767.7 
 1139 , 2778.95 
 1140 , 2785.72 
 1141 , 2785.19 
 1142 , 2785.84 
 1143 , 2795.31 
 1144 , 2808.08 
 1145 , 2816.81 
 1146 , 2824.4 
 1147 , 2836.47 
 1148 , 2850.73 
 1149 , 2861.89 
 1150 , 2873.76 
 1151 , 2895.35 
 1152 , 2925.53 
 1153 , 2954.85 
 1154 , 2981.11 
 1155 , 3010.31 
 1156 , 3043.79 
 1157 , 3075.7 
 1158 , 3104.06 
 1159 , 3135.27 
 1160 , 3172.38 
 1161 , 3207.78 
 1162 , 3234.71 
 1163 , 3254.84 
 1164 , 3271.42 
 1165 , 3286.92 
 1166 , 3302.8 
 1167 , 3315.24 
 1168 , 3318.68 
 1169 , 3310.23 
 1170 , 3288.2 
 1171 , 3248.94 
 1172 , 3188.19 
 1173 , 3112.92 
 1174 , 3038.96 
 1175 , 2973.96 
 1176 , 2916.87 
 1177 , 2868.9 
 1178 , 2834.71 
 1179 , 2814.53 
 1180 , 2800.6 
 1181 , 2788.7 
 1182 , 2783.95 
 1183 , 2788.75 
 1184 , 2794.19 
 1185 , 2793.07 
 1186 , 2791.87 
 1187 , 2797.54 
 1188 , 2804.23 
 1189 , 2803.59 
 1190 , 2795.91 
 1191 , 2784.44 
 1192 , 2768.93 
 1193 , 2747.87 
 1194 , 2724.57 
 1195 , 2705.16 
 1196 , 2692.85 
 1197 , 2688.53 
 1198 , 2692.81 
 1199 , 2705.91 
 1200 , 2724.44 
 1201 , 2740.82 
 1202 , 2752.74 
 1203 , 2766.26 
 1204 , 2781.67 
 1205 , 2786.92 
 1206 , 2776.2 
 1207 , 2761.77 
 1208 , 2753.12 
 1209 , 2743.62 
 1210 , 2727.6 
 1211 , 2714.44 
 1212 , 2714.26 
 1213 , 2723.92 
 1214 , 2736.87 
 1215 , 2749.82 
 1216 , 2760.73 
 1217 , 2768.76 
 1218 , 2773.72 
 1219 , 2776.1 
 1220 , 2776.64 
 1221 , 2775.06 
 1222 , 2770.36 
 1223 , 2763.67 
 1224 , 2757.95 
 1225 , 2754.6 
 1226 , 2753.18 
 1227 , 2755.14 
 1228 , 2764.48 
 1229 , 2781.88 
 1230 , 2802.47 
 1231 , 2822.21 
 1232 , 2839.63 
 1233 , 2854.44 
 1234 , 2868.56 
 1235 , 2883.4 
 1236 , 2897.88 
 1237 , 2910.25 
 1238 , 2918.36 
 1239 , 2920.59 
 1240 , 2917.35 
 1241 , 2909.04 
 1242 , 2894.07 
 1243 , 2871.47 
 1244 , 2846.95 
 1245 , 2827.95 
 1246 , 2816.84 
 1247 , 2813.7 
 1248 , 2817.29 
 1249 , 2825.17 
 1250 , 2833.02 
 1251 , 2835.78 
 1252 , 2832.87 
 1253 , 2826.81 
 1254 , 2818.1 
 1255 , 2805.76 
 1256 , 2793.4 
 1257 , 2789.25 
 1258 , 2794.71 
 1259 , 2802.13 
 1260 , 2808.83 
 1261 , 2820.59 
 1262 , 2836.92 
 1263 , 2844.34 
 1264 , 2836.48 
 1265 , 2825.47 
 1266 , 2820.4 
 1267 , 2816.08 
 1268 , 2808.87 
 1269 , 2807.11 
 1270 , 2816.91 
 1271 , 2828 
 1272 , 2829.53 
 1273 , 2823.93 
 1274 , 2816.3 
 1275 , 2807.41 
 1276 , 2797.15 
 1277 , 2787.93 
 1278 , 2782.76 
 1279 , 2783.17 
 1280 , 2789.65 
 1281 , 2799.46 
 1282 , 2808.66 
 1283 , 2817.17 
 1284 , 2826.39 
 1285 , 2831.37 
 1286 , 2824.06 
 1287 , 2808.2 
 1288 , 2795.47 
 1289 , 2788.73 
 1290 , 2784.08 
 1291 , 2782.5 
 1292 , 2789.13 
 1293 , 2802.04 
 1294 , 2811.88 
 1295 , 2813.74 
