09-29-2023,10:51:04
Wavenumber(cm-1),Intensity
 1121 , 11492.27 
 1122 , 11486.95 
 1123 , 11474.15 
 1124 , 11473.07 
 1125 , 11480.4 
 1126 , 11479.68 
 1127 , 11471.22 
 1128 , 11468.84 
 1129 , 11473.51 
 1130 , 11471.74 
 1131 , 11459.43 
 1132 , 11447.1 
 1133 , 11443.07 
 1134 , 11448.91 
 1135 , 11464.26 
 1136 , 11486.62 
 1137 , 11513.5 
 1138 , 11542.77 
 1139 , 11571.6 
 1140 , 11594.08 
 1141 , 11604.72 
 1142 , 11606.35 
 1143 , 11604.43 
 1144 , 11600.31 
 1145 , 11593.19 
 1146 , 11582.78 
 1147 , 11569.58 
 1148 , 11556.12 
 1149 , 11545.69 
 1150 , 11540.09 
 1151 , 11540.54 
 1152 , 11547.62 
 1153 , 11560.02 
 1154 , 11576.63 
 1155 , 11597.67 
 1156 , 11620.81 
 1157 , 11636.94 
 1158 , 11640.18 
 1159 , 11637.5 
 1160 , 11636.62 
 1161 , 11638.87 
 1162 , 11644.41 
 1163 , 11655.84 
 1164 , 11675.93 
 1165 , 11702.88 
 1166 , 11732.49 
 1167 , 11757 
 1168 , 11768.02 
 1169 , 11769.08 
 1170 , 11770.66 
 1171 , 11774.18 
 1172 , 11773.84 
 1173 , 11763.98 
 1174 , 11739.38 
 1175 , 11705.99 
 1176 , 11684.14 
 1177 , 11680.33 
 1178 , 11677.17 
 1179 , 11666.62 
 1180 , 11663.93 
 1181 , 11676.44 
 1182 , 11684.06 
 1183 , 11672.49 
 1184 , 11660.49 
 1185 , 11666.36 
 1186 , 11678.83 
 1187 , 11681.86 
 1188 , 11674.94 
 1189 , 11662.95 
 1190 , 11652.96 
 1191 , 11651.85 
 1192 , 11657.43 
 1193 , 11663.62 
 1194 , 11671.79 
 1195 , 11687.37 
 1196 , 11704.91 
 1197 , 11710.82 
 1198 , 11701.08 
 1199 , 11680.93 
 1200 , 11656.1 
 1201 , 11632.3 
 1202 , 11611.29 
 1203 , 11589.43 
 1204 , 11567.37 
 1205 , 11553.49 
 1206 , 11550.8 
 1207 , 11549.67 
 1208 , 11542.05 
 1209 , 11527.4 
 1210 , 11507.68 
 1211 , 11489.82 
 1212 , 11480.18 
 1213 , 11477.72 
 1214 , 11479.75 
 1215 , 11486.15 
 1216 , 11498.05 
 1217 , 11517.08 
 1218 , 11543.65 
 1219 , 11569.74 
 1220 , 11585.08 
 1221 , 11592.42 
 1222 , 11600.59 
 1223 , 11606.01 
 1224 , 11597.88 
 1225 , 11582.91 
 1226 , 11580.74 
 1227 , 11591.89 
 1228 , 11598.99 
 1229 , 11598.14 
 1230 , 11600.99 
 1231 , 11608.7 
 1232 , 11607.97 
 1233 , 11596.03 
 1234 , 11587.36 
 1235 , 11588.38 
 1236 , 11589.02 
 1237 , 11583.44 
 1238 , 11577.45 
 1239 , 11575.09 
 1240 , 11573.83 
 1241 , 11572.43 
 1242 , 11574.57 
 1243 , 11582.46 
 1244 , 11592.55 
 1245 , 11601.14 
 1246 , 11605.43 
 1247 , 11603 
 1248 , 11597.48 
 1249 , 11593.96 
 1250 , 11587.65 
 1251 , 11571 
 1252 , 11550.94 
 1253 , 11539.82 
 1254 , 11531.82 
 1255 , 11512.38 
 1256 , 11485.49 
 1257 , 11466.26 
 1258 , 11456.73 
 1259 , 11449.72 
 1260 , 11444.09 
 1261 , 11443.44 
 1262 , 11449.05 
 1263 , 11460.64 
 1264 , 11478.83 
 1265 , 11503.73 
 1266 , 11528.35 
 1267 , 11539.33 
 1268 , 11536.25 
 1269 , 11534.6 
 1270 , 11537.63 
 1271 , 11529.77 
 1272 , 11510.17 
 1273 , 11505.24 
 1274 , 11527.13 
 1275 , 11554.48 
 1276 , 11572.94 
 1277 , 11593.69 
 1278 , 11622.33 
 1279 , 11640.16 
 1280 , 11634.15 
 1281 , 11620.72 
 1282 , 11616.11 
 1283 , 11617.81 
 1284 , 11621.25 
 1285 , 11627.76 
 1286 , 11637.9 
 1287 , 11644.75 
 1288 , 11641.26 
 1289 , 11624.82 
 1290 , 11595.68 
 1291 , 11570.54 
 1292 , 11569.95 
 1293 , 11593.83 
 1294 , 11633.24 
 1295 , 11678.84 
 1296 , 11721.56 
 1297 , 11754.11 
 1298 , 11770.34 
 1299 , 11763.13 
 1300 , 11726.07 
 1301 , 11675.36 
 1302 , 11640.41 
 1303 , 11626.06 
 1304 , 11619.94 
 1305 , 11623.67 
 1306 , 11649.24 
 1307 , 11683.02 
 1308 , 11690.47 
 1309 , 11668.22 
 1310 , 11642.05 
 1311 , 11622.2 
 1312 , 11602.35 
 1313 , 11587.97 
 1314 , 11597.77 
 1315 , 11631.89 
 1316 , 11667.36 
 1317 , 11687.16 
 1318 , 11684.29 
 1319 , 11661.53 
 1320 , 11635.03 
 1321 , 11616.3 
 1322 , 11607.25 
 1323 , 11608.56 
 1324 , 11620.79 
 1325 , 11642.17 
 1326 , 11665.69 
 1327 , 11683.03 
 1328 , 11686.85 
 1329 , 11677.79 
 1330 , 11670.21 
 1331 , 11670.28 
 1332 , 11664.69 
 1333 , 11649.55 
 1334 , 11646.85 
 1335 , 11665.97 
 1336 , 11678.11 
 1337 , 11664.17 
 1338 , 11643.43 
 1339 , 11628.83 
 1340 , 11601.21 
 1341 , 11549.86 
 1342 , 11502.89 
 1343 , 11483.18 
 1344 , 11476.82 
 1345 , 11469.53 
 1346 , 11467.61 
 1347 , 11476.89 
 1348 , 11490.35 
 1349 , 11501.87 
 1350 , 11514.81 
 1351 , 11532.85 
 1352 , 11554.89 
 1353 , 11579 
 1354 , 11601.64 
 1355 , 11618.25 
 1356 , 11625.35 
 1357 , 11621.08 
 1358 , 11609.22 
 1359 , 11596.42 
 1360 , 11590.75 
 1361 , 11596.76 
 1362 , 11603.33 
 1363 , 11598.37 
 1364 , 11590.15 
 1365 , 11590.82 
 1366 , 11597.69 
 1367 , 11605.43 
 1368 , 11619.11 
 1369 , 11644.33 
 1370 , 11671.04 
 1371 , 11685.04 
 1372 , 11683.08 
 1373 , 11666.75 
 1374 , 11644.09 
 1375 , 11626.57 
 1376 , 11621.63 
 1377 , 11632.26 
 1378 , 11650.44 
 1379 , 11665 
 1380 , 11672.09 
 1381 , 11670.06 
 1382 , 11654.41 
 1383 , 11622.02 
 1384 , 11585.97 
 1385 , 11564.67 
 1386 , 11552.95 
 1387 , 11535.43 
 1388 , 11515.71 
 1389 , 11506.33 
 1390 , 11501.6 
 1391 , 11486.48 
 1392 , 11466.38 
 1393 , 11458.33 
 1394 , 11460.46 
 1395 , 11459.29 
 1396 , 11450.74 
 1397 , 11438.01 
 1398 , 11430.92 
 1399 , 11440.4 
 1400 , 11458.04 
 1401 , 11465.94 
 1402 , 11466.1 
 1403 , 11471.67 
 1404 , 11477.17 
 1405 , 11466.77 
 1406 , 11448.45 
 1407 , 11443.56 
 1408 , 11452.33 
 1409 , 11461.63 
 1410 , 11468.87 
 1411 , 11478.61 
 1412 , 11486.99 
 1413 , 11485.15 
 1414 , 11473.34 
 1415 , 11458.31 
 1416 , 11445.03 
 1417 , 11436.12 
 1418 , 11433.87 
 1419 , 11440.93 
 1420 , 11458.3 
 1421 , 11484.31 
 1422 , 11508.91 
 1423 , 11520.04 
 1424 , 11521.35 
 1425 , 11523.68 
 1426 , 11532.68 
 1427 , 11553.11 
 1428 , 11592.99 
 1429 , 11657.78 
 1430 , 11729.49 
 1431 , 11781.11 
 1432 , 11805.36 
 1433 , 11803.37 
 1434 , 11771.37 
 1435 , 11707.24 
 1436 , 11633.33 
 1437 , 11580.42 
 1438 , 11550.67 
 1439 , 11532.69 
 1440 , 11521.88 
 1441 , 11517.44 
 1442 , 11520.39 
 1443 , 11531.68 
 1444 , 11545.33 
 1445 , 11554.18 
 1446 , 11565.77 
 1447 , 11591.24 
 1448 , 11620.78 
 1449 , 11637.88 
 1450 , 11646.51 
 1451 , 11658.49 
 1452 , 11673.36 
 1453 , 11684.96 
 1454 , 11690.25 
 1455 , 11688.86 
 1456 , 11684.83 
 1457 , 11681.8 
 1458 , 11674.74 
 1459 , 11657.72 
 1460 , 11635.8 
 1461 , 11616.11 
 1462 , 11594.83 
 1463 , 11567.38 
 1464 , 11545.96 
 1465 , 11542.8 
 1466 , 11544.06 
 1467 , 11532.94 
 1468 , 11517.22 
 1469 , 11507.37 
 1470 , 11493.25 
